state,district,murder,rape,kidnapping,robbery,theft,riots,cheating,total_crimes,hurt,assault_women,dowry_deaths,risk_label,population_lakhs,crime_rate,murder_rate,rape_rate,kidnapping_rate,robbery_rate,theft_rate,riots_rate,cheating_rate,crime_severity_index,crime_diversity_score,tourist_risk_score,safety_score
Tamil Nadu,Tenkasi,41,8,12,31,366,0,49,4603,1335,59,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Tamil Nadu,Avadi,63,10,12,46,816,16,99,4801,746,8,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Tamil Nadu,Tambaram,62,17,11,125,1101,34,186,4635,493,6,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Telangana,Adilabad,12,17,21,3,138,11,133,1951,409,67,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Telangana,Bhadradri Kothagudem,25,24,101,9,335,40,293,4249,621,126,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Telangana,Jagityal,30,9,32,26,247,7,272,3699,938,177,4,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Telangana,Jayashankar Bhupalpalli,13,5,37,1,47,12,129,1636,341,71,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Telangana,Jogulamba Gadwal,20,6,14,3,227,10,132,1347,298,47,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Telangana,Kamareddy,40,9,7,13,441,3,309,3561,756,80,4,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Telangana,Kumaram Bheem Asifabad,14,17,42,2,74,5,298,1443,196,19,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Telangana,Mahabubabad,28,23,69,2,112,102,267,2421,526,90,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Telangana,Mahabubnagar,21,11,88,6,223,0,201,2867,443,101,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Telangana,Medak,32,5,40,12,260,0,196,2594,496,71,7,Safe,30.3,85.61056105610561,10.561056105610561,1.6501650165016502,13.201320132013201,3.96039603960396,85.8085808580858,0.0,64.68646864686468,2.376327794924956,5,7.71114020788027,9.665238934626371
Telangana,Nagarkurnool,26,14,51,4,147,2,172,2420,590,109,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Telangana,Nalgonda,35,31,71,1,327,14,452,5785,938,204,6,Moderate,34.8,166.23563218390805,10.057471264367816,8.908045977011495,20.402298850574713,0.2873563218390805,93.96551724137933,4.022988505747127,129.88505747126436,3.630289141187725,5,10.410487429042542,9.3499725192027
Telangana,Nirmal,15,8,34,3,118,2,93,1642,352,47,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Telangana,Rajanna Siricilla,17,21,24,8,90,0,256,2460,378,85,4,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Telangana,Sangareddy,45,24,30,9,508,21,73,3828,642,69,10,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Telangana,Suryapet,27,23,48,0,305,9,500,5654,933,214,5,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Telangana,Vikarabad,30,18,53,2,158,5,57,2382,610,59,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Telangana,Wanaparthy,13,7,26,1,138,2,118,1155,288,32,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Telangana,Mulug,7,7,19,1,105,7,59,978,195,35,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Telangana,Narayanpet,10,6,27,4,58,0,95,1275,316,41,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Tripura,Dhalai,17,8,8,0,15,9,2,278,70,9,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Tripura,Gomati,7,11,10,0,35,26,12,421,86,7,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Tripura,Kowai,11,5,5,1,12,3,7,241,90,3,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Tripura,North,18,10,15,2,38,5,24,447,91,23,5,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Tripura,Sipahijala,12,7,14,2,41,22,17,512,188,7,4,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Tripura,South,15,5,12,0,8,4,9,303,98,14,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Tripura,Unakoti,6,7,14,0,17,0,27,355,123,11,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Tripura,West,23,9,26,1,132,26,58,1086,260,13,8,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Agra,80,98,224,70,1961,155,427,11515,3799,328,84,High,44.2,260.5203619909502,18.099547511312217,22.171945701357462,50.678733031674206,15.837104072398189,443.66515837104066,35.06787330316742,96.60633484162895,8.142622187073572,6,28.034379683008915,8.981293045440282
Uttar Pradesh,Aligarh,98,57,653,243,1321,325,0,11197,757,598,54,Moderate,36.5,306.7671232876712,26.84931506849315,15.616438356164384,178.9041095890411,66.57534246575342,361.9178082191781,89.04109589041096,0.0,13.329105847621427,6,75.59291157826983,8.800455367345588
Uttar Pradesh,Prayagraj,100,106,404,48,1564,114,479,13699,752,375,48,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Ambedkar Nagar,43,66,174,16,347,47,65,3654,983,128,13,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Amethi,35,35,91,18,246,36,76,3258,1928,47,10,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Auraiya,29,14,133,13,286,5,86,3330,1230,92,21,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Azamgarh,46,77,404,19,510,46,21,7846,179,298,23,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Badaun,56,61,115,15,342,49,95,5856,664,208,50,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Baghpat,49,26,297,16,451,127,0,3792,269,71,12,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Bahraich,57,40,481,11,447,51,56,8050,1577,323,51,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Ballia,40,30,226,8,360,230,65,4075,271,94,16,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Balrampur,23,65,195,7,133,6,56,2232,129,98,22,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Banda,57,34,207,17,230,31,68,4326,1197,148,30,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Barabanki,43,23,416,7,188,0,101,7563,636,101,30,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Bareilly,86,27,504,28,1133,123,415,9913,663,335,57,Moderate,44.5,222.76404494382024,19.325842696629213,6.067415730337079,113.25842696629212,6.2921348314606735,254.6067415730337,27.640449438202246,93.25842696629212,8.104993764179886,6,38.05142498490292,9.128930728961578
Uttar Pradesh,Basti,32,85,213,16,231,16,130,4292,100,69,10,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Bijnor,48,27,22,18,383,17,0,4685,1510,114,24,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Bulandshahar,56,49,144,21,1022,97,152,7796,3268,96,41,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Chandoli,24,20,40,6,191,16,49,2087,335,48,11,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Chitrakoot,20,21,43,4,100,9,35,1180,347,49,8,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Deoria,27,13,26,5,232,130,0,3628,1161,13,23,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Etah,31,11,58,21,276,25,226,4437,2496,99,33,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Etawah,48,19,118,11,372,5,114,3203,709,31,31,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Ayodhya,46,52,350,6,412,32,9,4801,128,130,23,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Fatehgarh,51,38,174,27,154,15,79,3306,313,38,17,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Fatehpur,32,24,151,12,309,70,22,3801,369,178,42,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Firozabad,89,133,639,31,861,160,0,8585,293,421,55,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Gautambudh Nagar,53,29,449,39,2492,98,136,8230,216,79,32,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Ghaziabad,107,103,124,82,4048,42,432,14704,3971,191,51,High,46.8,314.1880341880342,22.863247863247867,22.008547008547012,26.4957264957265,17.521367521367523,864.957264957265,8.974358974358974,92.30769230769232,9.482067119713898,6,23.33558534819198,8.77143754514699
Uttar Pradesh,Ghazipur,40,25,155,22,408,55,101,4779,336,261,29,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Gonda,30,27,292,10,268,40,186,4943,355,94,49,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Gorakhpur,71,107,169,42,990,108,210,12042,270,292,31,Moderate,44.4,271.21621621621625,15.990990990990992,24.0990990990991,38.06306306306306,9.45945945945946,222.97297297297297,24.324324324324323,47.2972972972973,5.591840399268141,6,23.000530490996656,8.939469285481689
Uttar Pradesh,Hamirpur,20,17,64,10,121,29,41,2718,1315,105,20,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Hapur,33,25,323,10,463,62,108,3720,1111,80,23,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Hardoi,41,47,133,11,225,36,118,7382,3719,183,53,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Hathras,37,41,242,26,352,64,22,3086,137,158,26,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Jalaun,19,18,142,10,210,14,35,1891,94,52,25,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Jaunpur,48,120,201,15,449,49,97,5706,103,161,28,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Jhansi,35,43,85,7,280,11,67,4172,761,112,26,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Kannauj,58,43,349,6,225,27,8,3048,1,132,24,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Kanpur Dehat,33,10,151,16,224,2,45,3668,504,86,18,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Kanpur Commissionarate,81,86,341,16,1235,19,451,11721,172,366,43,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Kasganj,37,50,224,11,224,39,37,2925,175,199,28,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Kaushambi,34,45,144,15,159,12,33,2800,95,48,13,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Khiri,73,94,407,25,257,43,59,9100,377,96,53,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Kushi Nagar,39,21,466,8,397,24,36,5623,1524,89,27,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Lalitpur,13,27,42,3,130,21,0,1752,180,52,13,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Lucknow Commissionarate,131,156,293,143,2626,61,1844,15115,1262,387,43,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Maharajganj,21,22,11,4,182,22,19,3050,138,24,21,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Mahoba,8,13,62,8,101,5,31,1269,331,61,8,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Mainpuri,40,23,236,22,334,72,0,3644,1170,105,43,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Mathura,84,87,397,117,1822,282,0,9001,356,354,34,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Mau,25,46,155,27,287,50,51,3699,1732,83,8,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Meerut,97,103,500,46,1889,74,0,9628,1094,125,28,High,34.6,278.2658959537572,28.034682080924856,29.76878612716763,144.5086705202312,13.294797687861271,545.9537572254335,21.387283236994218,0.0,11.317044404446367,6,56.60228324702346,8.911903080210175
Uttar Pradesh,Mirzapur,26,19,54,4,226,19,18,2062,173,33,26,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Moradabad,36,23,72,9,706,24,0,4757,2419,108,23,Moderate,47.7,99.72746331236897,7.547169811320754,4.821802935010481,15.094339622641508,1.8867924528301885,148.0083857442348,5.031446540880503,0.0,2.069797821800073,6,7.705146105535085,9.610037926937785
Uttar Pradesh,Muzaffarnagar,54,64,49,23,428,55,31,4970,1894,34,23,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Pilibhit,67,155,492,29,212,22,258,4277,1108,169,28,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Pratapgarh,84,74,221,46,555,112,176,8773,164,164,20,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Raibareilly,32,30,295,10,261,40,88,6330,4493,69,13,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Rampur,35,109,186,19,299,18,0,2815,165,80,25,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Saharanpur,33,29,238,11,361,52,92,4468,774,91,25,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Sambhal,55,87,131,27,327,38,93,3679,1087,113,40,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Sant Kabirnagar,22,42,101,6,126,10,40,2592,172,127,9,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Shahjahanpur,56,29,111,1,125,497,53,4766,1433,130,55,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Shamli,24,34,36,29,308,71,0,2152,263,147,5,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Shrawasti,12,41,131,13,93,7,39,1884,139,50,27,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Sidharthnagar,20,42,58,5,131,15,84,2601,15,110,21,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Sitapur,64,14,272,51,264,39,126,5992,3829,78,48,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Sonbhadra,42,62,62,8,188,1,81,2083,711,51,23,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Bhadohi,17,9,124,11,158,8,52,1370,293,49,15,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Sultanpur,52,51,455,45,615,79,56,6174,2714,146,20,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Unnao,45,31,285,23,316,40,36,5203,2711,147,30,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Uttar Pradesh,Varanasi Commissionarate,45,61,215,26,1079,31,207,8052,3307,112,25,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
